info	2022-08-14T00:50:44.558457200 	Starting APP
info	2022-08-14T00:52:49.740225500 	Starting APP
info	2022-08-14T00:52:53.484875300 	Starting APP
info	2022-08-14T01:07:08.978086700 	Starting APP
info	2022-08-14T01:07:18.769252200 	 Member start to shop 
info	2022-08-14T01:07:46.160080 	Starting APP
info	2022-08-14T01:07:57.217394900 	Starting APP
info	2022-08-14T01:10:53.312284700 	Starting APP
info	2022-08-14T01:11:02.774420800 	Starting APP
info	2022-08-14T01:15:02.765029700 	Starting APP
info	2022-08-14T01:17:57.655341600 	Starting APP
info	2022-08-14T01:19:42.017356400 	Starting APP
info	2022-08-14T01:20:42.859415200 	Starting APP
info	2022-08-14T01:21:05.895051900 	Starting APP
info	2022-08-14T01:22:03.213351400 	Starting APP
info	2022-08-14T01:22:36.671873700 	Starting APP
info	2022-08-14T01:24:35.851183500 	Starting APP
info	2022-08-14T01:25:00.067068600 	Starting APP
info	2022-08-14T01:26:01.495139900 	Starting APP
info	2022-08-14T01:28:36.860371100 	Starting APP
info	2022-08-14T01:29:42.718612800 	Starting APP
info	2022-08-14T01:30:33.872631700 	Starting APP
info	2022-08-14T01:32:01.501032400 	Starting APP
info	2022-08-14T01:32:28.403752800 	Starting APP
info	2022-08-14T01:32:52.329643600 	Starting APP
info	2022-08-14T01:33:14.455308 	Starting APP
info	2022-08-14T01:34:13.176855500 	Starting APP
info	2022-08-14T01:34:53.485871 	Starting APP
info	2022-08-14T01:38:41.030017 	Starting APP
info	2022-08-14T01:40:13.931047100 	Starting APP
info	2022-08-14T01:42:21.964958900 	Starting APP
info	2022-08-14T01:43:37.490250100 	Starting APP
info	2022-08-14T01:45:21.954173900 	Starting APP
info	2022-08-14T01:46:20.432691800 	Starting APP
info	2022-08-14T01:49:09.759197900 	Starting APP
info	2022-08-14T01:52:34.632297300 	Starting APP
info	2022-08-14T01:55:49.630384600 	Starting APP
info	2022-08-14T01:57:30.137455300 	Starting APP
info	2022-08-14T01:58:57.543675900 	Starting APP
info	2022-08-14T01:59:10.433440200 	Starting APP
info	2022-08-14T02:00:05.382636 	Starting APP
info	2022-08-14T02:01:53.121656500 	Starting APP
info	2022-08-14T02:07:59.513570500 	Starting APP
info	2022-08-14T02:17:36.367128100 	Starting APP
info	2022-08-14T02:18:28.192758300 	Starting APP
info	2022-08-14T02:22:22.389326200 	Starting APP
info	2022-08-14T02:22:58.440227400 	Starting APP
info	2022-08-14T02:24:11.837799800 	Starting APP
info	2022-08-14T02:38:06.616166600 	Starting APP
info	2022-08-14T02:39:42.942650200 	Starting APP
info	2022-08-14T02:41:43.031335400 	Starting APP
info	2022-08-14T02:42:23.041664800 	Starting APP
info	2022-08-14T02:44:01.444145 	Starting APP
info	2022-08-14T02:48:38.709863300 	Starting APP
info	2022-08-14T02:55:14.841244900 	Starting APP
info	2022-08-14T02:57:04.120839600 	Starting APP
info	2022-08-14T03:10:32.535377600 	Starting APP
info	2022-08-14T03:10:51.980734200 	Starting APP
info	2022-08-14T03:14:56.502258100 	Starting APP
info	2022-08-14T03:16:11.821277800 	Starting APP
info	2022-08-14T03:17:34.117582600 	Starting APP
info	2022-08-14T03:18:10.408226700 	Starting APP
info	2022-08-14T03:18:28.333430300 	Starting APP
info	2022-08-14T03:26:59.305831900 	Starting APP
info	2022-08-14T03:27:37.280430600 	Starting APP
info	2022-08-14T03:29:13.557554700 	Starting APP
info	2022-08-14T03:33:43.536414100 	Starting APP
info	2022-08-14T03:34:45.081377500 	Starting APP
info	2022-08-14T03:36:00.739492 	Starting APP
info	2022-08-14T03:36:45.322335900 	Starting APP
